Date,Underlying_Price,Risk_Free_Rate,Dividend_Yield_Continuous,ATM_IV,Skew_90_110,Kurtosis_Wings,Options_Volume
2016-01-28,1891.41,0.008840441292312233,0.02171659694686301,0.18652110489530402,0.13441734589105772,0.06700100393982769,5418
2016-01-29,1933.09,0.008491743035547783,0.021652244884255736,0.16231119590633325,0.12955142252393764,0.07893347929177058,5172
2016-02-01,1945.89,0.008295380567682692,0.021664334196479024,0.1555274515167233,0.13334732378892325,0.07749158492787928,5068
2016-02-02,1904.14,0.008094742187058811,0.021665521721772565,0.1809902867183658,0.14475250115342964,0.06092575654591992,5179
2016-02-03,1910.64,0.008003139209681353,0.02198366386484034,0.1842377046036877,0.14560144786524082,0.058196683275119454,5365
2016-02-04,1914.99,0.007890338529134757,0.021879817818494254,0.1833740272157041,0.13415218396865178,0.056321174024763276,5455
2016-02-05,1876.33,0.007840923713863534,0.02161969930800524,0.20266184666754855,0.13345378744983868,0.04751848061607655,5569
2016-02-08,1853.56,0.007813824013776186,0.021457710304441466,0.2289683110031496,0.14308217622285646,0.04333056352149736,5631
2016-02-09,1853.75,0.007611917661336018,0.021613556322460873,0.2448724381815298,0.14773260142728667,0.021249981169753934,5658
2016-02-10,1853.61,0.007384211559784566,0.02190349932371553,0.2279275085457829,0.14580876553004263,0.040980438474284814,5627
2016-02-11,1838.17,0.007354888783927371,0.021744892821452783,0.2477756714403177,0.14103966171712756,0.031049077130587854,6078
2016-02-12,1861.65,0.007216019362635147,0.021616594278187146,0.19584413095984282,0.13992266564818392,0.0768021744149584,5911
2016-02-16,1893.0,0.0069996568103659566,0.021849267013637468,0.179890655295411,0.14857010113619531,0.10594326319309946,5658
2016-02-17,1926.28,0.006938360307243594,0.02183469103189911,0.16456325975577696,0.1454327211130004,0.11172568609423167,5516
2016-02-18,1917.58,0.006987335573261035,0.021805996022621617,0.18092697969048982,0.14031769638042826,0.06337459025673561,5319
2016-02-19,1917.03,0.007058531215545682,0.021790563909377225,0.17339631954178084,0.13568754457002002,0.06774302638163668,5219
2016-02-22,1944.12,0.007078601844551294,0.021673279897347218,0.16021898873115584,0.1333071211037387,0.06880652261669823,4993
2016-02-23,1923.96,0.007120286454909353,0.02172394670214947,0.17514174801647645,0.14340341320128247,0.06134090304560688,5325
2016-02-24,1927.4,0.007308930326428944,0.021744599492782873,0.18166746040937298,0.13540461668828085,0.05456225362880357,5272
2016-02-25,1947.75,0.0072933772874051155,0.02181422662958269,0.16791225046177977,0.13559251558889968,0.062491201434225985,5284
2016-02-26,1949.91,0.007332711007174735,0.021763028235722983,0.16635565816265746,0.13202791854397727,0.06398391270461282,5229
2016-02-29,1938.8,0.007446384951199232,0.021850136673639064,0.17606312997496093,0.14290610785238686,0.0551300064149802,5255
2016-03-01,1973.68,0.0074811737293645954,0.0219728653799145,0.15484080579788262,0.13790012718793052,0.06946052939785075,5106
2016-03-02,1982.89,0.0075698036160762585,0.022133339085890748,0.14255730311325193,0.13175551090649135,0.07889678417979049,4998
2016-03-03,1992.06,0.0075353977689196295,0.02203814788908431,0.14340607052926363,0.12485480390654441,0.06811383825089504,5122
2016-03-04,2000.44,0.007460865999537248,0.022161607406711546,0.14649515626536547,0.12097973631169004,0.06753622202033971,5106
2016-03-07,1999.38,0.0075119577451082525,0.022096483991167995,0.15406438388082386,0.12904571877900126,0.06667071498593999,5041
2016-03-08,1981.46,0.007450803940651193,0.02219687011230664,0.16941436478271715,0.14047232803919807,0.05483116570139768,5369
2016-03-09,1987.04,0.007421124169072649,0.022348793277554777,0.1742561367870604,0.13767263899687762,0.05184421028791672,5393
2016-03-10,1986.07,0.0074983256948483274,0.0222173240029338,0.1628365314488236,0.1356309094474194,0.06029569286683026,5568
2016-03-11,2020.99,0.007318183716255807,0.02224217635259706,0.13398059862395928,0.13157902222323814,0.07936797277809102,5497
2016-03-14,2022.31,0.00739197005867791,0.02228452327823815,0.14897688729919603,0.13477376008745795,0.07077889483922042,5341
2016-03-15,2012.95,0.007413368056535538,0.022295762718875865,0.1776642629824767,0.13820752887088628,0.04478456003652295,5541
2016-03-16,2029.21,0.007398588414864576,0.02237440699127336,0.14264143181422273,0.13101011629052434,0.07053177450595735,5330
2016-03-17,2044.17,0.007598784107577226,0.022362289621306194,0.11594100673080864,0.12190319092748193,0.08644769585021668,5018
2016-03-18,2049.73,0.0076079628385553105,0.0223517294517457,0.1107839335527305,0.12275509082762928,0.09637518753719285,4845
2016-03-21,2049.98,0.007829329841431917,0.022342463265237953,0.1089238580609153,0.12178777249162952,0.1004041760117181,5038
2016-03-22,2050.33,0.007837809627922715,0.022489447248908792,0.11184546806453347,0.12383144646438518,0.098048976806028,5154
2016-03-23,2036.64,0.007937001119880409,0.02241101581645149,0.12044268512667332,0.12557355475068557,0.09246361651470751,5155
2016-03-24,2034.74,0.007807161272997011,0.02239117380454214,0.11819266372160744,0.12649663158445737,0.09402165492347792,5059
2016-03-28,2039.09,0.007628172648689462,0.02237680577711153,0.11747151737097117,0.12631353015717392,0.08908522238462999,4906
2016-03-29,2053.53,0.007578603757784119,0.022386663597412038,0.10558110905960043,0.12643336170217911,0.10205583211409165,5137
2016-03-30,2065.84,0.0075531924588914815,0.02240498892294833,0.09987790856074584,0.11914550600030373,0.1046359612129658,4840
2016-03-31,2061.54,0.007409526584415982,0.02230625249408251,0.10438981667065692,0.12376403416570744,0.1009293183502715,4839
2016-04-01,2073.28,0.007422472971285068,0.022195335719972176,0.09231498368042114,0.11443627225764616,0.10663000858615758,4706
2016-04-04,2062.75,0.007281440761562083,0.022372388086865466,0.1083262818019604,0.12560848045059958,0.09778296352764478,4718
2016-04-05,2046.38,0.00737626393451862,0.022363509487074724,0.12392364318220829,0.1325609025381947,0.08517997883287275,4978
2016-04-06,2064.56,0.007428254390920929,0.022669610587465194,0.10887200085583086,0.12342672089266626,0.09793779069035212,4881
2016-04-07,2039.44,0.007293419934702408,0.022338005937261585,0.13711538262623443,0.1376919037188889,0.07933495444235691,5445
2016-04-08,2043.47,0.007158194525522254,0.02234459808515739,0.11702166757986582,0.14029974316252974,0.09526419898832114,5319
2016-04-11,2042.76,0.007295524758835067,0.02234459808515717,0.14187765714390418,0.13894513733762498,0.06922717990255603,5220
2016-04-12,2060.16,0.007415084566930946,0.02229394335055307,0.12088250824468527,0.13360713218650122,0.08754984912232269,5248
2016-04-13,2081.43,0.007612524653561754,0.022436150850783137,0.10927591808047529,0.11719131289000426,0.09132246497471241,5276
2016-04-14,2083.27,0.007575431253667601,0.02253595919536083,0.10703126488341308,0.11430276894491412,0.10162217248230221,5028
2016-04-15,2079.74,0.007545964186221797,0.02251052243055064,0.10735730418417234,0.11941080961311659,0.10192699094642728,4845
2016-04-18,2093.95,0.007392160976980561,0.022529041634285513,0.10207915252877131,0.10958792420400897,0.10803421664189566,4683
2016-04-19,2099.4,0.007583606158925673,0.022507349629287462,0.10192174247263848,0.10579275311346342,0.10736299945549675,4870
2016-04-20,2102.57,0.007511619566558844,0.02254493101324728,0.1027352289835991,0.10066498025407779,0.1039307407722849,4895
2016-04-21,2091.7,0.0075178775440962265,0.022538917060522745,0.1076362226413483,0.11062354634891321,0.10255261077811302,4925
2016-04-22,2089.5,0.00758214545465063,0.022447977779552333,0.10349806690985017,0.10714929610986432,0.10432050234490092,4933
2016-04-25,2084.57,0.00761965742673752,0.022444120729170906,0.11038241476937327,0.11680220151585682,0.10051498179722579,4904
2016-04-26,2090.5,0.007382980753610018,0.02244226002012786,0.10869111611160236,0.11338809052359855,0.10067303819579347,4739
2016-04-27,2098.69,0.00737700886410231,0.022413291711649644,0.10498757329043734,0.10511071895722081,0.10289649631772935,4650
2016-04-28,2075.86,0.007528280814997708,0.02241994543925753,0.11730307702018095,0.1210458597402965,0.09934023242138107,4708
2016-04-29,2065.35,0.007255114380476927,0.022384848605355914,0.1247114074370435,0.13572545871754504,0.09896860787134519,4811
2016-05-02,2082.7,0.007409779416230529,0.022387647801761133,0.10840878576710845,0.12334003213590292,0.10450705682753116,4589
2016-05-03,2059.92,0.007353685721452825,0.02241494798751014,0.12370725518299655,0.136735800079626,0.09556058891973865,4790
2016-05-04,2052.81,0.007406098213248346,0.022540283435165932,0.127697997086443,0.1341058101839444,0.09214641727896195,4771
2016-05-05,2049.5,0.007281817831676799,0.022349970397478408,0.12817056007221825,0.12644064885115508,0.091780479452892,4878
2016-05-06,2053.0,0.007472279704616346,0.022242613051374715,0.11964216207016343,0.1223952586549249,0.09287177528807769,4805
2016-05-09,2060.0,0.007473606692182039,0.022231455775571153,0.11508602011988282,0.11951198706183712,0.09701862255724382,4584
2016-05-10,2083.29,0.007193223370119576,0.022058348644659116,0.10348342819512668,0.11192871155171842,0.10412639557249881,4504
2016-05-11,2065.2,0.007469553905534037,0.022560716106735584,0.11254382934350016,0.12043725598717774,0.09839812092874511,4709
2016-05-12,2065.55,0.0075987877719447695,0.022439021284458516,0.11272175292780202,0.12212267825961168,0.0967809585716282,4605
2016-05-13,2047.56,0.007621135072361714,0.022401529160630644,0.12143167462163032,0.12844942358778105,0.08867052165544648,4632
2016-05-16,2067.58,0.00797367275029898,0.022393112328590325,0.11493042017170786,0.1330502777461621,0.09500106886198849,4507
2016-05-17,2044.85,0.00790624954349029,0.022636572371856442,0.1447926295452426,0.14054724153554418,0.0708208912663591,4666
2016-05-18,2041.71,0.0075283310534493665,0.0225844053125864,0.15057514277815803,0.1428479735343834,0.07054561086486322,4708
2016-05-19,2038.65,0.007763510250358735,0.022488371318497034,0.1315041827154978,0.13727235704839344,0.09602706096148758,4576
2016-05-20,2049.76,0.007681701834960433,0.02251022429139436,0.12062946884584613,0.12716056113065616,0.0917139979506856,4414
2016-05-23,2050.73,0.007909819233818234,0.022532384735629473,0.11830961496495529,0.13303055738752173,0.09280557646346749,4256
2016-05-24,2076.96,0.008207265604624795,0.022540969128161933,0.10539765655316058,0.11769299329686962,0.09728129167678157,4188
2016-05-25,2091.77,0.008415790388104537,0.02245591347384293,0.09998329304798705,0.11449658340370088,0.10433531486873686,4124
2016-05-26,2091.44,0.008349443978117153,0.022416838694649367,0.0971072620582534,0.1119721478822222,0.11011156374163356,3922
2016-05-27,2097.38,0.00838110527980486,0.02257062650150695,0.09153117856562959,0.10650322487445796,0.1151463382304711,3819
2016-05-31,2095.68,0.008378612278509777,0.02253297277464231,0.10224693781986369,0.11941424537342471,0.11110749089408334,3914
2016-06-01,2099.9,0.00831058778221616,0.02265136421797547,0.10130571110276809,0.11778736792288459,0.10586911087585324,4044
2016-06-02,2102.58,0.008434760099353587,0.022585074734314523,0.0957102952240427,0.11888897533420462,0.10975699189700275,3882
2016-06-03,2101.01,0.008467026218202688,0.022583392429464787,0.08829640975217343,0.11516258684670178,0.11559767692490544,3843
2016-06-06,2111.3,0.008450885665586823,0.02256300102737762,0.09347341513796384,0.10973584853418612,0.11239688076365692,4009
2016-06-07,2112.09,0.008424696371884517,0.022405736570127496,0.09521837923812855,0.11072395459220608,0.11757932721295371,4288
2016-06-08,2118.63,0.008099646218289423,0.02259611806350608,0.08374330114983289,0.11092160103667559,0.13115282962494418,4481
2016-06-09,2116.56,0.00820192685746748,0.022569323802518835,0.08725432439725786,0.11867892126740871,0.13045527052343972,4511
2016-06-10,2093.5,0.00816045739310064,0.02228889704097468,0.11001191123277064,0.14356987431108856,0.1224725286596662,4766
2016-06-13,2079.88,0.008102392871881242,0.022526616317923593,0.14756623519204196,0.182875403741176,0.10618818403133648,5256
2016-06-14,2074.66,0.00841111279923564,0.022574752449051678,0.14456420924287003,0.16779038495517792,0.11195296720271383,5373
2016-06-15,2073.86,0.008388255037803237,0.022636347310781624,0.11852008314209785,0.15894902941797182,0.13506209760525167,5258
2016-06-16,2079.09,0.008372264812006064,0.02277716256873223,0.1491451756227993,0.16153089298545553,0.09913962860732353,4877
2016-06-17,2070.53,0.008005966155339155,0.02265600831353712,0.1541207081865969,0.16025165696967086,0.09759053452882632,4962
2016-06-20,2087.97,0.008101425076360375,0.022663763902951668,0.13820441184217447,0.16637976247240416,0.10331791910174187,4901
2016-06-21,2089.61,0.008230943728365575,0.022748791237207494,0.14612168856431754,0.16468938430233737,0.10371036285741517,5120
2016-06-22,2086.22,0.008181292583325863,0.022677879977404378,0.17189799127836972,0.18142534934409976,0.08021572786642836,5339
2016-06-23,2107.68,0.008402269818540524,0.02265836809577445,0.1381287777644028,0.15279138117820057,0.10684694560808691,4988
2016-06-24,2041.68,0.00842085907502679,0.022621252213532967,0.19747040403363766,0.19465258529870036,0.07888913412987533,5433
2016-06-27,2001.47,0.008012048567358526,0.022441379781317907,0.19219798309884653,0.18395109204733964,0.08068917589484179,5290
2016-06-28,2032.81,0.007685746517844153,0.02256260633543201,0.1532182133885906,0.16062542795450668,0.0726170891148139,5066
2016-06-29,2069.11,0.007813914000154973,0.022629280253919144,0.1324468599906109,0.14843119837532023,0.09097530442197041,4790
2016-06-30,2092.68,0.00808017265138731,0.022392222440115343,0.12050400513887685,0.1299270720247867,0.10172721184071518,4770
2016-07-01,2103.06,0.007403853850205856,0.02257743199376706,0.10441857075170734,0.12190294817072246,0.11086665112882622,4507
2016-07-05,2090.08,0.007406675642682612,0.0226039930418466,0.11700833611576839,0.13622334488358945,0.0999598633924978,4551
2016-07-06,2098.74,0.007287295009016875,0.02293135894589892,0.11625233941934567,0.12251677939286994,0.10251385218692104,4537
2016-07-07,2096.81,0.00736607658656881,0.022748146975701867,0.1175555670452902,0.12461568054441446,0.09779469785046126,4784
2016-07-08,2127.19,0.007510363532202183,0.022742848512498852,0.0962789012046113,0.10580238445815869,0.11866350760936523,4809
2016-07-11,2138.42,0.007577474718079951,0.022742848512499067,0.10112187482243697,0.1075970231123458,0.11102098173018153,4724
2016-07-12,2151.52,0.007638285624689737,0.02265620460714234,0.10601015660003549,0.10240137277196419,0.11163939257846106,4703
2016-07-13,2153.23,0.007546535537025499,0.022747432407909912,0.09041399007651522,0.09952304700843821,0.1279762861701279,4592
2016-07-14,2163.43,0.00717564130444753,0.022753925509604502,0.09691725608925145,0.08914411209264297,0.11932212809275972,4749
2016-07-15,2161.15,0.0064257506284142825,0.022725694603481134,0.09347175118754933,0.09502075075545938,0.11392213542834115,4887
2016-07-18,2167.59,0.00680716384702231,0.0227646426037726,0.0902113377296994,0.10498875592574879,0.11231278417314984,4617
2016-07-19,2162.02,0.007223375614200182,0.022764693917086968,0.08993455961159744,0.1114129472114126,0.11367648382245649,4635
2016-07-20,2174.24,0.007352608922159501,0.022847935199365975,0.08595611301968185,0.1006318563853981,0.1152268515622369,4627
2016-07-21,2162.34,0.007719864481651765,0.022763403269608063,0.09661622242705682,0.11414654965636706,0.11376135803051728,4878
2016-07-22,2174.42,0.007937794247313782,0.02268570532548607,0.08399027646161347,0.10137233524914828,0.11858406349233933,4573
2016-07-25,2166.36,0.008135517016167373,0.02268673193874546,0.09353063698893196,0.11317044467695851,0.1153557068250452,4665
2016-07-26,2168.33,0.008321093037073481,0.022714804676666058,0.09169186582292295,0.11070198119209824,0.11258379151999572,4714
2016-07-27,2170.3,0.008563707279566698,0.022747975831599154,0.08793677026075675,0.10689990522109225,0.11992551368574739,4633
2016-07-28,2171.93,0.00846212960064035,0.022701720936849502,0.09005575247553389,0.1084150567551925,0.11441281604011437,4372
2016-07-29,2174.17,0.008269448165543931,0.02266587047155581,0.07954136146050061,0.1003988870987946,0.12409965412224566,4265
2016-08-01,2169.33,0.008355068562545056,0.022658534100611978,0.08449485747470434,0.11459472721089779,0.1202361847311735,4340
2016-08-02,2157.25,0.008291317418434582,0.022682232943635583,0.09464582197363322,0.12226960899245742,0.1157770529275978,4327
2016-08-03,2159.96,0.008401740238807576,0.022958367923836126,0.08964163023144554,0.11269832988674394,0.1180717891073554,4271
2016-08-04,2164.47,0.008493401843565661,0.022779411180108268,0.0853354099705354,0.1182735453850263,0.12121751467596961,4119
2016-08-05,2181.84,0.008237094971451956,0.022524177755373687,0.07127863592622405,0.1013248538049144,0.1316717669562806,4302
2016-08-08,2178.97,0.008343251139736257,0.022584479664221623,0.07480176826093521,0.10995843503860236,0.1278933915518517,4257
2016-08-09,2181.41,0.008196853393321464,0.022600505900771093,0.07343333208454772,0.10978858256896856,0.133599718372161,4299
2016-08-10,2173.15,0.008384423610393897,0.02282172284489951,0.07920230142861201,0.11449961958602603,0.12967735539547207,4422
2016-08-11,2187.42,0.007945146066496394,0.022717809924429656,0.06526052530441487,0.11246199929515847,0.13863778449273104,4351
2016-08-12,2184.33,0.007698088906897605,0.022623152474806844,0.059429104392433596,0.11244978593955135,0.14842580912711012,4300
2016-08-15,2191.43,0.007980209946903388,0.022737591267665003,0.06728034692487159,0.11496710283323203,0.14117132816353398,4508
2016-08-16,2180.98,0.008226896906650237,0.022721545367920294,0.07633045503836938,0.11362746334631463,0.13385859731620173,4684
2016-08-17,2181.96,0.007846654632109241,0.02278790450390328,0.07458148496467591,0.11969670842908581,0.13702950031833555,4644
2016-08-18,2185.52,0.007514807101688906,0.022747150707710564,0.08110790427246653,0.11583685303265759,0.12296828752664218,4404
2016-08-19,2183.53,0.0077270647956934994,0.02288040725862951,0.07828221088578169,0.11430872495750725,0.12681271337674954,4594
2016-08-22,2182.64,0.008195868389797469,0.022735543581035612,0.07901726975138199,0.12267136595695508,0.12401805664466245,4386
2016-08-23,2187.53,0.008699511052369137,0.022738044756666097,0.08064838306205602,0.11613581051358447,0.12007046029604243,4513
2016-08-24,2172.32,0.008648461851108779,0.02279955510569582,0.0986974442528795,0.1285728944665686,0.10611348543508638,4604
2016-08-25,2171.75,0.0088264971686985,0.022740795080557312,0.09816362885647446,0.12301280120459489,0.10630859977636843,4610
2016-08-26,2169.12,0.009056872268923481,0.022662601618971445,0.09768523390141658,0.12404455632345049,0.10929230249056367,4760
2016-08-29,2179.61,0.009460968541049098,0.022666643312805476,0.0887499632820249,0.12624605100538133,0.11606145552022328,4822
2016-08-30,2175.27,0.009275811870626592,0.0227136379562858,0.0885986099434212,0.12392425807434111,0.11342490343355349,4717
2016-08-31,2170.78,0.009025054441692238,0.02284992353456174,0.0938960648559398,0.12469565727266238,0.1090141660176898,4671
2016-09-01,2168.14,0.008895078076731651,0.02269783421266774,0.09680393527868247,0.1253658312787156,0.11048696795200824,4730
2016-09-02,2179.76,0.00867260915978004,0.02269361873835099,0.07432109693883268,0.11218561323309593,0.12406463435560144,4684
2016-09-06,2183.91,0.008442852400626555,0.022644352626552948,0.07446325515096944,0.11230594848460729,0.12440624130624386,4686
2016-09-07,2185.18,0.008328876732813649,0.022757440963957154,0.0718380910565903,0.11521441459581991,0.12609677428346866,4621
2016-09-08,2182.37,0.00821304889424572,0.02272652587089834,0.07496124984740984,0.11869638392683657,0.12277898369755305,4744
2016-09-09,2134.27,0.008523635382120837,0.0226559932264176,0.14280517004056217,0.148438901513559,0.07616235759669629,5375
2016-09-12,2162.52,0.007843767847210617,0.02239952125723754,0.11239072924004742,0.15165929500934727,0.1054096604290792,5289
2016-09-13,2125.9,0.009147809313523131,0.02264619828910707,0.17905181391876646,0.1435653509170847,0.05492123485897393,5634
2016-09-14,2124.82,0.009287024494389938,0.02270151538791068,0.15834385525955574,0.1450679212885484,0.06345406532869616,5384
2016-09-15,2148.99,0.00940208901006756,0.02281921906826588,0.12708240665814127,0.14015241323503558,0.08761258675048206,5205
2016-09-16,2139.51,0.009728023897385897,0.02266925757830132,0.12392831086909761,0.13164069407731382,0.08625331949977219,5249
2016-09-19,2140.88,0.009742284511619112,0.02267483430742682,0.12574689207194262,0.13924235267978544,0.0848030532849735,5158
2016-09-20,2142.88,0.0101861899016945,0.02267539155351521,0.12536027173291903,0.13782199603441603,0.08624009611861178,5362
2016-09-21,2163.32,0.009844004541622958,0.02265907390680809,0.106156812329282,0.12379733631002829,0.08974803138187958,4925
2016-09-22,2178.58,0.009791226943520063,0.022680118574237525,0.09026786941804972,0.1180295087977111,0.10511316066862313,4821
2016-09-23,2166.38,0.00988623297697675,0.022680118574237525,0.09472099163792484,0.11427674088248999,0.09904313573572145,5013
2016-09-26,2146.35,0.009816845955979503,0.022759380767701953,0.11958925154211766,0.13983238652257932,0.08567224108824109,5041
2016-09-27,2159.72,0.009463539396492578,0.022512182214871376,0.10396935423805036,0.12174442039662477,0.0951109998854542,5022
2016-09-28,2168.89,0.00932366385204775,0.02267365131958733,0.09792225167851062,0.11883134920320364,0.09951857579477105,5029
2016-09-29,2156.13,0.00923697933992359,0.022648368191820728,0.1182996350147353,0.13344902405432618,0.086251427642122,5269
2016-09-30,2174.16,0.008632160148163854,0.022587126239178468,0.09916642690778289,0.1240835749221943,0.09644067083119619,5209
2016-10-03,2162.26,0.008890419515569495,0.022615477002658226,0.11053467956767747,0.12320099627075361,0.09300570449101349,5113
2016-10-04,2151.82,0.009058966042985558,0.022656344786753498,0.11644558867319538,0.12110237987277227,0.07890598224021658,5183
2016-10-05,2160.47,0.009342317774039655,0.02301617300637773,0.10762600929884031,0.1178169591209591,0.08705081484061472,5352
2016-10-06,2160.79,0.009538206372656144,0.022615123123044385,0.10287168383309131,0.1177955439865867,0.09685481933979201,5425
2016-10-07,2154.68,0.00993962359694207,0.022654721695251862,0.10306239050664567,0.11679163717908035,0.09171841859455201,5738
2016-10-10,2163.35,0.010414629531600501,0.022614802678608076,0.09262039612685916,0.1144518501949993,0.10625213239782885,5465
2016-10-11,2136.47,0.010398645915326474,0.022621617706956577,0.12511019163282291,0.12430120794095803,0.08184867806780008,5639
2016-10-12,2140.37,0.010533991213386856,0.022607841701456365,0.11997484763231525,0.12254579849121482,0.08775009560832628,5545
2016-10-13,2134.14,0.010728110803189795,0.022587479129328684,0.12517007568494218,0.12807091774452817,0.08574055126260552,5658
2016-10-14,2137.47,0.010554643621794629,0.022534865518921206,0.11651903723523731,0.12379356659957903,0.09187701358094948,5673
2016-10-17,2126.27,0.010606014384446208,0.022561297035414533,0.13660891144796444,0.1271897096918082,0.07201496144286343,5548
2016-10-18,2139.77,0.010556881891210082,0.02254736091383527,0.11011710014500979,0.1204814429028488,0.09924959436919396,5400
2016-10-19,2146.29,0.010456393588007231,0.022660859597946045,0.10209744957941186,0.12158739399538576,0.10922361602565403,5236
2016-10-20,2140.16,0.010555716717663026,0.022673493185266045,0.11042325045610112,0.11785625105461064,0.08614721210355812,5106
2016-10-21,2140.45,0.01041366282132695,0.022652314274191745,0.10642057975777723,0.11496892964513121,0.08825346358343615,5136
2016-10-24,2150.07,0.010232884151829763,0.022653402345690358,0.10184323588276005,0.11750073085948112,0.09476252272815998,4998
2016-10-25,2143.04,0.010450258667313011,0.02267665131786257,0.11057156115333494,0.115170728778756,0.08708435252776861,5293
2016-10-26,2140.29,0.01004762904503577,0.022689743951382364,0.11957799070835527,0.12381851058209274,0.08352525552962621,5240
2016-10-27,2133.57,0.010033041575931878,0.022636015501146176,0.12666849354592455,0.1246742786836048,0.08128552763745647,5220
2016-10-28,2126.3,0.009954679075863983,0.022570202304495218,0.14396910839599802,0.1433775150724375,0.0687564525081707,5470
2016-10-31,2127.5,0.009762282394636645,0.022573463913360774,0.15455196133260396,0.15338661669830148,0.06209846684234893,5214
2016-11-01,2109.08,0.009927444636313879,0.022582038468717352,0.17167942303046865,0.15373794969706261,0.05113652634662699,5331
2016-11-02,2102.35,0.009837928105830656,0.02270053915298514,0.17665474626328848,0.1529724834460881,0.04823721152321764,5326
2016-11-03,2085.14,0.009974282676791553,0.022699338190790355,0.2108815128553771,0.16235008917014582,0.03511412594724975,5760
2016-11-04,2087.56,0.010218668771374433,0.022526573666228296,0.2188379752720623,0.17302646668002372,0.02968077209664033,6198
2016-11-07,2125.92,0.010306662500294288,0.022421544698746274,0.19401167542157924,0.17920955557752447,0.04913071585421533,5734
2016-11-08,2142.91,0.010188667079070794,0.022665016175062464,0.17653807637353652,0.16715093466210648,0.07763417663291822,5848
2016-11-09,2164.03,0.00999036660949914,0.022473674477235275,0.12330628104335012,0.131194534061709,0.09700645155374044,5398
2016-11-10,2167.57,0.009789842577791861,0.022568434197916147,0.11173499361204985,0.12037756358565713,0.111921547418482,5406
2016-11-11,2161.8,0.00971391761441475,0.02236559115794308,0.10906391325761809,0.10837314832833378,0.11279902686737754,5397
2016-11-14,2162.74,0.009839618312211761,0.022496415493188936,0.10989227969744864,0.09912899798425256,0.11193362458577744,5087
2016-11-15,2179.61,0.009688903065323612,0.022560515036845943,0.0984036012903709,0.10345941249601201,0.1080050358440765,4960
2016-11-16,2176.19,0.009702763029489256,0.02262614815262919,0.08596115316166955,0.07749673036833388,0.12309659126705921,5036
2016-11-17,2185.91,0.009711963032246375,0.02260547013809587,0.1041363381728359,0.09979248653337604,0.10335041040181127,4690
2016-11-18,2184.31,0.009819578590057214,0.022714531119220695,0.10057970587573985,0.09769581702006519,0.10058696714377936,4728
2016-11-21,2195.75,0.010090600265954186,0.022580519189230788,0.09360497449060261,0.09505838115074525,0.11013872552403149,4589
2016-11-22,2203.12,0.01006144718230361,0.022588986776340737,0.09166318071604052,0.09661604922984739,0.11374692413935797,4669
2016-11-23,2203.46,0.01006147160994753,0.022595498652480322,0.09412908250773286,0.09810072258944305,0.10885790637404383,4878
2016-11-25,2210.27,0.010087388977503501,0.022516238173035715,0.09442711658942407,0.09703393102607645,0.10895857409894166,4739
2016-11-28,2200.98,0.010373503872104234,0.022413593946179873,0.10379991637931875,0.10318490029703284,0.1121633719357547,4879
2016-11-29,2203.88,0.01052007544412037,0.022526960408214648,0.10102970774556322,0.10482518288939256,0.10886763447038589,4948
2016-11-30,2203.54,0.010809556344258418,0.022672980586216383,0.10787922021622859,0.10551480483477926,0.10091587792266354,5132
2016-12-01,2188.81,0.010796140194555092,0.022439315735195215,0.12094010937297156,0.1138152935297981,0.09625688696130649,5647
2016-12-02,2191.64,0.010794407746615808,0.02239907178461911,0.11599561090858174,0.12025983548109774,0.10372699208252989,5853
2016-12-05,2204.36,0.009918998876321595,0.022489728380028377,0.09164241357851417,0.09888514524025736,0.11760553187697391,5277
2016-12-06,2209.65,0.009922638839009467,0.022445342882739812,0.08172801325694425,0.09763421143119767,0.12271381782542214,5241
2016-12-07,2239.63,0.01028088247313654,0.02258653635023951,0.0933818068606278,0.07891953315695893,0.11548056103108612,5363
2016-12-08,2246.88,0.010607535156861093,0.022643921235943668,0.0966065347928285,0.09033506455781334,0.11048171252750495,5328
2016-12-09,2257.69,0.010849033479149676,0.022528208561121924,0.09253433806584281,0.08624620580981719,0.10512495409794022,5663
2016-12-12,2255.37,0.010569862617435005,0.022421753054259076,0.1166042587267327,0.10046951241333177,0.08769571577493408,5666
2016-12-13,2274.02,0.01086921284460574,0.022525755131091237,0.13109526962065907,0.09118605407236857,0.07433584387543735,5906
2016-12-14,2258.29,0.011103325175085763,0.02258233278576978,0.1185891228357389,0.1099373739346034,0.09266134194177551,6427
2016-12-15,2262.93,0.010657911973888982,0.02253592228551808,0.10210198591426754,0.10881945601803225,0.10835163541884425,5889
2016-12-16,2254.11,0.010922959495798823,0.022403190352871173,0.09882148802899922,0.1098448328274154,0.11133906269883827,6016
2016-12-19,2261.12,0.011396089698491924,0.022428679554295672,0.09395588324488115,0.10243117252067162,0.1103542273431125,6157
2016-12-20,2268.61,0.011773670619057952,0.022433979275378758,0.09407790161937088,0.09342686264377523,0.10659841080364862,6273
2016-12-21,2266.62,0.012094503020177758,0.022367916589257585,0.09252501512373597,0.09447988198927665,0.10822118511075111,5839
2016-12-22,2259.2,0.012137823128656652,0.02242743569608763,0.09333762843653771,0.10199808675574916,0.10527841217518359,6035
2016-12-23,2262.41,0.012242294138741814,0.022516278581385246,0.09215357085107635,0.09328107105254187,0.1038014762845652,6122
2016-12-27,2269.77,0.012469928738930162,0.022523282479369546,0.09230673053102899,0.09551293357622363,0.10866196152894368,5784
